gene	GSM1483739	GSM1483740	128-cell-1	128-cell-2	1k-cell-1	1k-cell-2	1-cell-1	1-cell-2
ENSDARG00000100774	0.0	0.0	0.0	0.0	0.0	1.135989	0.0	0.0
ENSDARG00000100777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100780	0.0	0.0	0.0	0.0	0.146742	0.0	0.0	0.0
ENSDARG00000100781	0.0	0.0	0.0	0.0	0.0	0.060058	0.0	0.0
ENSDARG00000100782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100786	0.0	0.0	0.39381	0.463899	0.478955	0.4038	0.0	0.0
ENSDARG00000100787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100788	0.0	0.0	12.291532	13.129134	14.968816	13.058018	18.48783	16.306534
ENSDARG00000100789	0.0	0.0	27.443912	29.297137	26.919532	22.290514	7.182516	7.336094
ENSDARG00000100791	0.0	0.0	1.681429	1.112876	0.467864	0.587181	0.969572	1.009015
ENSDARG00000100792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100793	0.0	3.516688	0.0	2.692235	3.272787	0.500314	0.0	0.0
ENSDARG00000100794	0.0	0.0	0.156832	0.0	1.287324	0.651317	0.0	0.0
ENSDARG00000100795	0.0	0.0	0.0	0.0	0.522207	0.0	0.0	0.0
ENSDARG00000100797	0.0	0.0	0.221133	0.233065	0.235891	0.182453	0.593457	0.379815
ENSDARG00000100799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100803	0.0	0.0	5.009738	4.97608	6.378216	5.911024	0.0	0.285716
ENSDARG00000100804	0.0	0.0	11.427994	18.448615	12.82947	10.898151	9.651839	8.747582
ENSDARG00000100805	0.0	0.0	0.376905	0.0	2.304197	2.672829	0.312532	1.101688
ENSDARG00000100807	0.0	0.0	1.319697	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100808	0.0	0.0	3.355856	4.672143	6.884892	6.259009	0.0	0.0
ENSDARG00000100809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100810	0.0	0.0	3.261572	1.210515	3.843118	3.083921	0.900192	1.611045
ENSDARG00000100811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100813	0.0	0.0	3.3379	4.048895	1.888432	2.42888	0.458589	0.99147
ENSDARG00000100815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100818	0.0	0.0	0.293251	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100820	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100822	0.0	0.0	0.812706	0.349334	0.0	0.541754	0.0	0.0
ENSDARG00000100823	119.304198	197.405251	36.466491	59.390831	52.25391	56.372706	102.955731	91.711749
ENSDARG00000100825	46.001717	19.224267	80.70623	77.797159	76.885349	77.630568	188.935727	186.814705
ENSDARG00000100826	0.214721	0.0	42.369212	43.920478	38.541296	38.169264	47.179678	47.249581
ENSDARG00000100828	0.0	0.0	3.438427	2.566665	1.425709	1.054789	2.063964	2.646994
ENSDARG00000100829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10329
ENSDARG00000100831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100833	29.978644	80.152261	0.616733	0.361115	0.0	0.0	0.407864	0.0
ENSDARG00000100834	0.0	0.0	1.341138	0.0	0.0	0.0	1.066262	3.665456
ENSDARG00000100835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100836	0.0	0.0	32.401241	32.130681	23.825676	22.549027	11.881226	3.852061
ENSDARG00000100839	0.0	0.0	0.266263	0.304085	0.0	0.224268	0.0	0.0
ENSDARG00000100840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100842	0.0	0.0	0.434328	2.138824	1.068189	0.482566	0.0	0.0
ENSDARG00000100844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100847	0.0	26.088403	4.410213	5.431943	5.76447	6.599467	0.625065	1.6867
ENSDARG00000100848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100850	6.224542	12.489198	122.334369	125.107288	117.143732	114.735269	88.220883	101.835097
ENSDARG00000100851	0.0	0.0	0.606237	0.746767	0.225626	0.935116	0.310381	0.411894
ENSDARG00000100854	0.0	0.0	185.401891	192.747999	128.288134	127.142905	128.167386	158.341955
ENSDARG00000100855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100857	0.0	0.0	0.314368	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100862	0.0	0.0	0.0	0.0	0.304547	0.0	0.0	0.0
ENSDARG00000100864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100867	0.578543	0.287018	15.533316	16.055656	18.989102	19.626083	3.069143	3.214457
ENSDARG00000100869	0.0	0.0	49.649645	50.563837	46.087038	53.074871	8.469946	10.893078
ENSDARG00000100871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100872	0.0	0.0	29.480671	33.128751	19.660916	21.141906	39.548426	36.90844
ENSDARG00000100874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100875	0.0	0.0	6.915218	6.707122	7.646931	6.90971	0.311278	0.0
ENSDARG00000100876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100882	0.0	0.0	3.660845	3.839977	3.114352	2.679608	0.0	0.0
ENSDARG00000100883	0.0	0.0	0.0	2.572091	2.363875	1.488843	0.0	0.0
ENSDARG00000100885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100886	0.0	0.0	1.670645	0.0	1.312782	2.410105	0.0	0.0
ENSDARG00000100887	0.0	0.0	0.088002	0.0	0.425665	0.544732	0.079296	0.0
ENSDARG00000100888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100889	0.0	0.0	9.561153	9.959573	11.834878	11.309528	2.102835	2.842819
ENSDARG00000100890	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100892	0.0	0.0	0.595339	0.357205	1.051264	0.760176	0.0	0.0
ENSDARG00000100896	0.0	0.0	3.044251	2.304746	7.219298	7.704196	0.0	0.0
ENSDARG00000100897	0.0	0.0	0.0	0.047761	0.143595	0.073818	0.067442	0.0
ENSDARG00000100898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100899	0.0	0.0	0.435928	0.258056	0.934435	0.0	0.0	0.0
ENSDARG00000100900	0.0	0.0	0.0	0.0	0.401186	0.0	0.0	0.0
ENSDARG00000100902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100904	0.0	0.0	9.131009	3.049538	0.0	3.300105	3.281458	2.578705
ENSDARG00000100906	34.898955	96.014525	4.346892	2.176534	4.869767	2.488233	0.0	0.637347
ENSDARG00000100908	0.0	0.0	20.263424	22.025222	14.908785	14.37004	5.586706	3.756699
ENSDARG00000100909	0.0	0.0	3.602837	5.049418	6.231635	7.995329	6.977206	8.304994
ENSDARG00000100910	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100912	0.0	0.0	6.393738	2.493288	4.103936	5.074422	1.50397	3.727065
ENSDARG00000100913	4.459361	0.0	7.614082	8.457107	9.632004	8.602991	3.747329	3.617938
ENSDARG00000100915	0.0	0.0	8.382984	1.04632	11.503383	1.686012	5.699036	0.069214
ENSDARG00000100916	0.0	0.0	13.236503	14.654847	11.225348	11.471717	16.276604	17.988257
ENSDARG00000100917	0.0	0.0	0.0	0.350541	0.187841	0.0	0.0	0.0
ENSDARG00000100918	7.750242	17.854822	251.820734	231.7653	183.429914	221.007268	101.074494	109.868709
ENSDARG00000100919	0.0	0.0	0.160505	0.0	0.0	0.267808	0.134561	0.0
ENSDARG00000100923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100925	0.0	0.0	0.0	0.154498	0.0	0.548339	0.164846	0.0
ENSDARG00000100927	0.0	0.0	1.712911	2.860153	1.185766	1.577958	0.264377	0.645556
ENSDARG00000100928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100936	1662.835476	1849.777708	651.724313	763.474492	626.393847	616.041875	4129.030627	3801.845947
ENSDARG00000100938	0.0	0.0	27.583161	22.554459	26.030173	24.552687	2.457773	6.446773
ENSDARG00000100939	0.0	0.0	0.0	0.184888	0.0	0.0	0.0	0.0
ENSDARG00000100940	0.0	0.0	0.0	0.0	0.0	0.086243	0.0	0.0
ENSDARG00000100941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100944	0.0	0.0	4.179357	2.574295	6.208274	9.097199	1.596049	2.029687
ENSDARG00000100945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100946	0.0	0.0	1.230228	2.296963	3.841838	8.559199	10.234448	6.89694
ENSDARG00000100947	0.0	25.419827	4.891266	4.170717	3.40771	4.343529	0.761357	0.767986
ENSDARG00000100948	0.0	0.0	0.671222	0.651991	0.444886	0.494995	3.412311	0.613371
ENSDARG00000100949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100950	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100954	0.0	0.0	3.476625	3.36334	3.213173	3.112021	0.0	0.334674
ENSDARG00000100955	0.0	0.0	0.20755	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100958	0.0	0.0	0.87005	1.985322	1.060232	1.142152	0.104622	0.0
ENSDARG00000100959	0.0	0.0	4.160039	3.21208	2.545401	3.393804	0.271391	0.0
ENSDARG00000100960	0.0	0.0	0.0	1.669866	0.0	0.0	0.0	0.0
ENSDARG00000100961	0.0	0.0	0.512909	0.683021	1.853378	1.204333	0.0	0.173025
ENSDARG00000100962	0.0	0.0	12.221436	13.467338	7.858043	12.715247	6.765433	4.292275
ENSDARG00000100963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100964	0.0	0.0	0.0	0.0	0.355301	0.0	0.446982	0.0
ENSDARG00000100965	0.0	0.0	72.545944	73.721129	39.849596	47.750576	13.266291	8.455535
ENSDARG00000100967	0.0	0.0	0.976568	0.0	0.751075	0.0	0.0	0.0
ENSDARG00000100968	0.0	0.0	0.0	0.606729	0.0	0.0	0.0	0.0
ENSDARG00000100969	0.0	0.0	0.0	0.0	0.0	0.0	0.156929	0.0
ENSDARG00000100970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100971	0.0	0.0	0.8914	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100972	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100973	0.0	0.0	29.814529	27.944117	29.625425	30.529349	8.829782	12.079396
ENSDARG00000100979	16.2616	35.357252	37.811022	40.440743	34.807387	41.814409	13.909603	16.75332
ENSDARG00000100981	0.0	0.0	0.0	0.116931	0.0	0.084844	0.0	0.103696
ENSDARG00000100982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100986	0.0	0.0	0.0	0.656593	0.0	0.0	0.0	0.0
ENSDARG00000100987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100990	44.076217	26.792207	4.298647	5.888818	5.665178	8.513076	1.051959	0.991917
ENSDARG00000100991	0.0	0.0	0.0	0.151101	0.112677	0.0	0.0	0.0
ENSDARG00000100994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100995	0.606808	0.0	4.65548	9.017662	4.531626	5.415629	0.0	0.0
ENSDARG00000100996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000100997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101008	9.286849	0.0	47.045401	41.47382	51.959421	54.400404	4.306087	5.620756
ENSDARG00000101009	35.483919	31.237511	99.380966	110.371668	119.684628	118.834812	18.056583	19.036509
ENSDARG00000101010	7.707162	0.0	10.451154	15.937665	24.76137	19.868219	4.808426	4.49146
ENSDARG00000101011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101017	0.0	0.0	0.242432	0.719124	0.30915	0.339138	0.342654	0.667134
ENSDARG00000101018	7.493901	6.525025	34.762888	36.517799	34.907564	33.153768	64.323574	62.975673
ENSDARG00000101019	0.0	0.0	34.295223	39.328634	36.420707	42.366301	2.5999	2.862077
ENSDARG00000101020	0.0	0.0	2.916807	1.898367	1.30204	1.737654	0.497434	0.670823
ENSDARG00000101021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101023	0.0	0.0	0.273369	0.921126	0.0	0.456666	0.22959	0.0
ENSDARG00000101024	0.0	16.764113	95.332375	103.15475	91.191485	90.91624	12.943639	18.235265
ENSDARG00000101026	0.0	0.0	0.0	0.0	0.352668	0.0	0.0	0.0
ENSDARG00000101028	0.0	0.0	6.064396	9.720763	11.147288	9.026746	5.175188	3.451318
ENSDARG00000101029	1.618949	3.166057	18.011833	21.168352	21.906883	23.608217	2.043813	1.541515
ENSDARG00000101030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101032	15.127474	0.0	4.776773	4.498501	4.218669	3.313092	2.861035	2.662308
ENSDARG00000101033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101034	0.0	0.0	10.715978	10.297547	9.82791	8.606779	2.291285	1.723663
ENSDARG00000101035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.10158
ENSDARG00000101036	0.0	0.0	8.112476	6.462779	4.721658	9.321837	2.946715	4.353037
ENSDARG00000101037	63.257452	8.846707	124.30692	130.217916	96.766848	108.22323	412.956367	426.653499
ENSDARG00000101039	0.0	0.0	3.125516	3.708339	1.218097	2.170474	3.691277	6.179403
ENSDARG00000101040	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101043	5.78028	0.0	6.629643	9.137906	6.646747	6.186085	2.639158	2.843484
ENSDARG00000101044	0.0	0.0	29.012756	22.979163	35.219242	31.124348	7.631456	8.34352
ENSDARG00000101046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101047	0.0	79.251	2.32945	2.67992	1.574834	2.828475	0.266884	0.337195
ENSDARG00000101048	0.0	0.0	1.397888	0.0	4.233123	1.954834	0.0	0.0
ENSDARG00000101049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101050	0.0	0.0	0.123966	0.138453	0.104239	0.0	0.206007	0.125823
ENSDARG00000101051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101054	0.0	0.0	0.0	0.0	0.201685	0.0	0.0	0.0
ENSDARG00000101055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101056	0.0	0.0	0.0	0.275315	0.190675	0.811676	0.0	0.0
ENSDARG00000101057	0.0	0.0	4.527767	2.957603	4.008087	4.21013	4.507385	3.716023
ENSDARG00000101058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101059	0.0	0.0	11.08239	8.289923	9.381448	9.870104	11.714023	9.565722
ENSDARG00000101060	17.393259	0.0	130.954439	133.795106	99.909382	93.863931	255.372896	269.194065
ENSDARG00000101061	15.0841	0.0	26.271364	28.960531	22.131579	23.791209	0.558736	0.683283
ENSDARG00000101062	0.0	0.0	24.069258	22.62985	19.453041	24.236483	9.50848	10.388332
ENSDARG00000101063	298.912816	74.392861	47.235378	49.216484	66.611945	61.075054	68.047213	56.891969
ENSDARG00000101064	0.0	0.0	2.220322	2.567629	5.982474	2.239162	0.0	0.973435
ENSDARG00000101065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101067	0.0	0.0	0.0	0.377903	0.0	0.0	0.0	0.0
ENSDARG00000101069	0.0	0.0	3.020034	7.461492	3.633341	3.102086	0.844845	0.979312
ENSDARG00000101071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101072	6.202461	1.316479	35.509353	36.295642	31.841733	32.867212	18.618987	21.936738
ENSDARG00000101073	0.0	0.0	3.066195	10.010995	4.136684	2.906344	0.677178	1.646919
ENSDARG00000101074	11.474014	0.0	157.146897	166.909119	141.861741	138.604351	84.673467	102.959616
ENSDARG00000101076	0.0	0.0	2.945008	2.692079	3.990222	3.970261	0.934313	1.864943
ENSDARG00000101077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101079	0.0	0.0	0.158727	0.181822	0.0815	0.248821	0.054684	0.092618
ENSDARG00000101080	8.121323	12.992762	68.049481	66.660919	54.413913	53.932124	34.739707	38.986746
ENSDARG00000101081	0.0	0.0	5.721304	1.781438	2.591745	2.654916	1.114596	2.682068
ENSDARG00000101082	63.820326	44.802609	36.967788	29.66308	33.895822	32.946221	13.148246	12.478866
ENSDARG00000101083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101084	0.0	0.0	0.0	0.0	0.0	0.279617	0.0	0.0
ENSDARG00000101085	0.0	0.0	4.869983	9.97491	7.524052	4.268936	0.0	1.173165
ENSDARG00000101087	0.0	0.0	0.0	0.0	0.244829	1.712705	6.485326	2.364814
ENSDARG00000101088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101089	0.0	0.0	7.790409	6.221103	5.768711	8.032107	6.536767	4.577992
ENSDARG00000101090	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101093	0.0	0.0	6.852387	7.506332	8.396233	10.119308	1.833289	0.403538
ENSDARG00000101094	5.88412	25.729423	39.433315	46.378541	27.54678	25.030629	67.923376	74.203589
ENSDARG00000101095	0.0	0.0	0.188097	0.0	0.226469	0.112946	0.114197	0.0
ENSDARG00000101096	0.0	0.0	2.060779	2.178217	1.621614	0.694074	1.570369	1.089798
ENSDARG00000101098	0.0	0.0	0.0	3.182366	0.570156	1.066111	0.516747	0.677498
ENSDARG00000101099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101102	0.0	0.0	0.787305	1.468914	3.752359	3.018147	0.097134	0.118577
ENSDARG00000101104	0.0	0.0	1.638656	1.369249	2.315081	1.291185	0.70046	2.392019
ENSDARG00000101106	0.0	0.0	8.665237	7.719528	6.5695	7.517939	1.346575	0.998626
ENSDARG00000101108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101110	57.931042	0.0	7.17968	2.483542	7.749863	5.149737	21.571638	9.071863
ENSDARG00000101112	0.0	0.0	8.98814	10.540958	10.322172	8.924666	3.401986	4.763515
ENSDARG00000101115	0.0	0.0	1.421422	0.850621	1.791876	3.495832	0.875407	0.366292
ENSDARG00000101116	0.0	0.0	16.517807	18.493062	17.113632	16.050884	1.963644	1.550773
ENSDARG00000101118	0.0	0.0	21.619878	16.857539	15.41104	22.974361	22.38041	29.458075
ENSDARG00000101120	4.553474	4.306047	29.559328	35.781888	32.88123	37.493556	15.620919	18.915023
ENSDARG00000101121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101126	0.0	0.0	43.73947	33.660746	29.914184	36.653796	12.79091	13.317448
ENSDARG00000101127	2.200613	0.0	89.801602	81.659409	103.586343	86.847149	15.796567	18.738332
ENSDARG00000101128	0.0	0.0	0.0	0.0	0.0	1.082492	0.585474	0.720078
ENSDARG00000101129	0.0	0.0	0.0	0.0	0.580082	0.0	0.0	0.0
ENSDARG00000101130	0.0	0.0	25.984705	25.346611	35.401364	29.086219	2.975438	5.941208
ENSDARG00000101131	0.0	0.0	0.493014	1.156879	0.298291	0.712262	0.280407	0.174636
ENSDARG00000101133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101134	0.0	0.0	0.160886	0.179241	0.262629	0.333545	0.06829	0.0
ENSDARG00000101135	0.0	0.0	1.25483	0.304219	0.463232	0.0	0.0	0.0
ENSDARG00000101136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101137	0.0	0.0	2.050595	0.0	1.652097	0.296356	0.0	0.0
ENSDARG00000101138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101139	3.266423	0.0	13.704879	11.793289	15.163024	15.222948	7.080054	8.505244
ENSDARG00000101143	0.0	0.0	23.27684	22.050712	35.064097	35.916334	2.675111	2.013902
ENSDARG00000101144	12.151378	10.076048	95.209394	109.329767	96.875655	89.211634	31.841318	34.606982
ENSDARG00000101145	0.0	0.0	5.244363	3.963837	7.157894	7.374101	1.08482	1.138669
ENSDARG00000101146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101150	0.0	0.0	0.57329	0.697214	0.0	0.472007	0.0	0.0
ENSDARG00000101155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101161	101.492016	170.674294	30.768816	32.080643	36.778177	38.532392	46.912809	49.885204
ENSDARG00000101163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101164	0.0	0.0	0.340753	0.377736	0.276812	0.0	0.0	0.694211
ENSDARG00000101165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101166	0.0	0.0	6.70779	7.666694	12.33659	2.164583	0.0	6.487455
ENSDARG00000101168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101169	0.0	0.0	0.0	0.267587	0.0	0.0	0.0	0.0
ENSDARG00000101170	0.0	0.0	19.920328	16.342856	20.397157	19.408464	1.236242	0.374333
ENSDARG00000101171	22.559493	0.0	0.425201	1.742966	2.36724	2.33076	0.180513	0.0
ENSDARG00000101172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101174	0.0	0.0	0.0	0.0	0.96311	0.852731	0.0	0.0
ENSDARG00000101175	24.158815	97.347304	53.941875	59.607897	59.299307	64.34025	2.853125	5.616393
ENSDARG00000101176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101178	13.613886	0.0	3.538553	5.459237	4.301021	5.188374	0.0	0.22752
ENSDARG00000101180	0.0	30.210518	424.811136	427.168518	187.656377	253.924596	416.931394	483.141802
ENSDARG00000101181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101183	7.469361	0.0	0.0	1.416005	0.0	0.0	0.0	0.0
ENSDARG00000101184	0.0	0.0	9.803216	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101185	0.0	0.0	1.019779	1.215488	0.892514	1.25528	0.0	0.0
ENSDARG00000101186	0.0	0.0	1.667186	0.316708	0.732647	0.937896	1.401813	0.0
ENSDARG00000101188	0.0	0.0	1.365664	1.855179	0.544739	0.950474	0.0	0.0
ENSDARG00000101189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101190	0.0	0.0	0.0	0.197061	0.143332	0.144198	0.0	0.0
ENSDARG00000101191	0.0	0.0	0.0	5.863211	6.860603	12.413049	0.0	0.0
ENSDARG00000101193	0.0	0.0	0.601624	0.694206	0.243221	1.710474	0.507308	0.0
ENSDARG00000101195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSDARG00000101197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.552489
ENSDARG00000101198	0.0	0.0	0.548376	0.324976	0.234767	0.462199	0.229593	0.56775
ENSDARG00000101199	49.462973	40.888655	0.752683	1.465008	1.779887	1.230053	0.0	0.748995
ENSDARG00000101200	0.0	0.0	0.0	0.0	0.0	0.196245	0.0	0.0
ENSDARG00000101201	0.0	0.0	0.0	0.0	0.414564	0.204193	0.0	0.0
ENSDARG00000101202	0.0	0.0	0.0	0.0	0.831727	1.872824	0.0	0.0
ENSDARG00000101203	0.0	50.863125	15.312213	17.326666	13.439907	15.32857	3.819641	5.51145
ENSDARG00000101205	0.848205	1.57471	33.591623	31.622494	32.289222	34.923483	21.368466	24.563755
ENSDARG00000101206	0.0	0.0	0.0	0.0	0.0	0.418768	0.0	0.0
ENSDARG00000101209	0.0	0.0	0.24986	0.355509	0.315238	0.654081	0.085011	0.0
ENSDARG00000101210	0.0	0.0	8.466167	7.702583	3.150085	4.296272	1.33618	1.951586
